GLCM_Pan,Mean_G,Mean_R,Mean_NIR,SD_Plan
107.247899,248.066667,112.466667,850.266667,15.9811
132.317021,190.881356,80.559322,338.474576,24.591801
150.859375,220.0,103.0,622.0,25.357137
143.127315,241.777778,112.111111,620.185185,31.657937
126.272727,224.365854,106.235772,721.178862,31.653709
113.117117,233.714286,106.142857,571.714286,21.022825
124.018476,170.927273,69.072727,217.836364,13.337253
120.333067,265.012658,154.43038,548.683544,13.553197
111.25,212.285714,99.428571,595.5,28.714375
133.834371,186.960784,78.794118,407.803922,28.750376
139.172956,194.7,80.4,388.9,22.908514
129.212598,185.25,75.25,288.25,11.524261
128.416608,204.751111,90.68,555.855556,35.928763
123.365819,267.133333,163.8,466.2,17.06522
112.67621,226.619565,103.26087,857.913044,29.830761
121.64042,204.083333,93.166667,415.666667,24.525355
136.320652,216.826087,102.869565,474.217391,32.918528
116.963816,189.157895,78.842105,366.578947,22.953886
118.317491,214.393939,91.484848,520.030303,38.544335
122.808547,266.486487,147.378378,486.527027,16.711578
111.44697,225.363636,103.909091,579.878788,25.219951
139.028344,203.478873,86.802817,479.239437,23.420744
112.457143,226.136364,109.318182,742.227273,25.228378
125.329942,217.418605,95.790698,630.348837,61.359609
111.3,199.7,88.9,612.6,23.336881
92.7625,206.4,98.0,717.2,26.229754
119.286368,242.040486,117.91498,575.769231,26.815307
114.0,207.742857,99.142857,599.114286,26.908826
128.361588,211.525424,96.762712,508.525424,23.210143
144.047182,256.208333,120.1875,835.020833,18.72146
155.867188,221.5,101.125,650.0,16.533583
120.770235,492.583333,329.166667,435.625,48.346617
126.645722,325.404255,222.276596,630.382979,37.169098
140.68306,197.565217,91.173913,475.304348,17.232975
120.096178,214.803922,100.215686,582.54902,53.543954
122.911392,203.0,91.0,517.0,26.069906
130.815385,336.869347,211.035176,272.79397,10.440247
135.914414,212.571429,97.714286,677.857143,27.05135
123.034234,209.657143,92.542857,702.028571,23.167641
138.482143,208.413044,88.456522,460.826087,17.490964
134.822076,235.578947,112.789474,553.210526,25.775842
107.653846,207.923077,89.769231,536.615385,19.711529
125.754476,242.138211,118.536585,607.333333,27.771153
133.610714,225.0,108.485714,621.885714,22.56101
113.969907,250.296296,128.777778,656.962963,24.152351
141.554688,252.0,115.75,696.25,21.987212
131.602842,203.321429,95.464286,435.690476,24.329591
132.195822,246.875,110.875,804.875,20.572366
136.250617,191.686275,87.176471,441.764706,20.390781
110.683575,246.730769,128.307692,500.961539,19.876989
145.409449,230.6875,118.625,462.375,23.470394
130.91345,195.592593,86.962963,422.0,18.439089
117.029268,194.461539,82.769231,441.230769,46.74949
103.830357,273.857143,158.142857,474.428571,11.745603
126.254266,226.121622,102.648649,672.405405,22.476499
141.116848,204.0,93.130435,509.73913,26.603758
100.899039,206.923077,90.153846,522.615385,12.27351
125.292582,196.73913,88.065217,461.304348,24.979122
126.96819,263.55184,151.809365,426.040134,27.347592
125.297923,253.708955,143.828358,470.276119,17.94521
137.989583,208.0,96.0,562.666667,34.383762
109.33871,259.697674,121.302326,830.488372,24.920881
165.6875,237.0,115.0,674.0,11.648498
123.52563,234.780822,109.39726,767.39726,16.739334
150.471264,214.727273,93.454545,487.181818,16.786457
145.818182,251.333333,118.777778,442.0,23.862776
131.328388,193.741936,86.580645,300.989247,25.923315
134.009121,213.671053,104.407895,360.25,29.487051
127.080308,242.088435,112.401361,608.62585,37.404744
136.866242,223.898305,101.677966,711.118644,22.412523
156.586806,250.0,117.5,811.777778,9.249625
118.511111,225.210526,100.631579,702.754386,26.416451
129.089286,235.142857,106.571429,595.0,13.187811
143.497283,211.608696,95.73913,612.347826,29.530094
126.652949,262.086957,119.26087,819.717391,12.406493
123.149729,251.827957,114.451613,855.752688,16.060096
120.197699,240.333333,125.333333,654.5,52.977508
130.75,263.823529,135.941177,666.705882,22.873656
127.078125,592.333333,429.0,470.333333,33.283713
127.676136,221.454546,103.090909,768.454546,28.989881
115.828125,232.25,109.75,516.25,13.200379
101.034682,190.090909,80.818182,319.363636,23.773031
130.780178,261.086957,115.744565,750.668478,12.768089
142.022792,279.272727,168.181818,407.5,18.011303
141.559702,211.823529,93.352941,555.0,22.335752
110.425287,231.818182,107.636364,694.909091,10.636752
108.947279,226.081081,105.378378,704.162162,27.49904
119.484932,199.652174,85.0,545.26087,47.957842
114.631944,214.666667,89.0,537.0,26.837416
136.441799,214.041667,115.25,579.416667,17.010413
142.864706,185.3125,77.5625,363.75,16.219081
122.722906,230.705882,105.352941,736.0,26.37811
130.653986,193.23718,88.782051,234.217949,16.377846
126.228029,231.433962,118.943396,392.528302,17.207506
123.854494,213.272727,100.568182,645.272727,34.318355
127.429074,189.611111,81.425926,318.981482,18.324315
135.680653,204.981482,96.518519,303.166667,17.965636
135.974937,199.08,90.6,458.48,37.973675
112.908654,394.538462,231.153846,389.0,19.234769
142.346499,237.114286,101.542857,667.285714,27.442496
122.513906,181.75,77.923077,266.519231,15.912331
122.82287,237.857143,111.892857,615.714286,17.339939
102.976563,195.5,91.0,442.0,26.295199
117.871069,198.7,82.0,433.8,18.352861
126.125296,249.567723,150.527378,386.997118,27.306223
124.846636,211.904546,94.690909,516.090909,48.021401
147.1125,268.6,126.0,872.8,15.84929
117.47037,227.058824,111.823529,467.764706,22.642398
93.218391,218.636364,101.818182,739.272727,6.863486
128.166667,222.444444,101.777778,565.611111,15.71886
107.92803,234.151515,117.363636,630.636364,20.110485
134.103896,196.172414,84.068966,337.017241,31.450677
138.892966,195.640777,84.92233,420.349515,21.601263
129.471875,206.0,93.55,570.05,24.914052
135.843818,214.241379,102.103448,638.103448,24.826389
112.893023,192.62963,85.037037,433.185185,30.156701
129.991961,264.282051,147.974359,472.0,21.022795
124.538206,191.421053,79.368421,299.526316,12.291474
126.34902,222.0,106.0,559.0625,47.075073
129.463158,531.625,512.416667,728.083333,85.461614
147.583333,224.333333,101.333333,627.666667,28.674848
128.004286,258.244444,132.622222,397.444444,17.996296
133.28394,180.402778,75.013889,270.458333,14.020708
126.361179,245.775652,156.046957,395.711304,14.558472
113.702312,218.363636,99.363636,627.454546,30.946401
128.050315,211.25,99.25,588.25,27.458878
122.048,223.375,99.75,707.125,8.569568
138.205314,228.807692,112.538462,559.230769,14.726149
119.97177,228.426316,103.447368,727.431579,22.629878
122.733179,231.416107,111.751678,615.16443,31.45153
117.559048,210.878788,95.166667,607.515152,22.231486
127.330819,206.327586,91.431034,496.017241,26.83342
128.24248,199.347826,92.434783,264.695652,15.653543
117.782675,233.421687,113.650602,522.445783,21.379517
123.446686,846.874286,653.845714,714.468571,30.958788
137.873684,180.833333,75.0625,369.75,21.953302
120.860577,334.615385,222.230769,357.076923,26.360271
125.43524,206.394161,93.058394,512.270073,33.46606
137.380252,193.7,84.833333,300.833333,12.870984
119.750417,234.039735,108.238411,687.847682,34.121691
142.953947,237.894737,107.105263,811.31579,22.062616
126.228029,231.433962,118.943396,392.528302,17.207506
135.491879,204.62963,84.851852,483.314815,28.55164
111.625786,228.9,113.4,743.9,18.804986
113.666667,207.555556,88.166667,479.277778,43.438512
131.960318,201.75,88.3125,666.1875,10.494046
126.895202,185.24,81.24,269.2,24.290121
114.495902,217.173913,96.804348,667.043478,21.320014
110.301047,191.083333,81.916667,368.25,20.506732
135.140571,243.863636,125.481818,432.190909,25.190135
136.774194,190.617021,81.375887,329.425532,21.694626
126.722636,196.581818,87.863636,386.290909,33.060061
127.723214,329.071429,230.714286,415.285714,16.554795
150.101266,189.0,80.5,247.0,7.269113
132.648459,213.377778,98.177778,656.4,23.447172
75.125,323.0,230.666667,400.666667,39.228674
136.150485,178.615385,85.461538,343.769231,16.269549
117.181287,211.813954,91.581395,529.581395,31.684116
146.789618,238.0,108.391304,680.695652,29.440787
103.482955,231.818182,112.454546,599.727273,27.587876
123.823348,248.288344,125.08589,554.907976,21.775463
127.562217,229.063063,101.153153,764.126126,28.529655
136.323829,228.032258,104.806452,757.387097,28.209304
152.308594,211.25,97.5,575.5,19.514418
134.90625,221.4,100.0,613.8,14.393054
126.883929,262.857143,113.857143,762.857143,46.192145
116.014365,254.0,124.894737,813.438597,10.788176
120.566186,231.395833,103.833333,690.708333,22.550407
137.915584,225.102564,102.641026,595.871795,27.694254
135.12605,209.333333,94.533333,536.466667,38.743602
127.812131,288.270833,190.239583,511.520833,23.636342
134.003937,213.90625,99.21875,427.4375,26.20694
128.695313,197.1875,86.1875,608.4375,20.65755
146.230769,214.153846,99.153846,509.153846,20.54091
125.178011,196.145833,85.583333,470.395833,28.159077
120.588453,283.4,140.411765,776.788235,17.906655
127.186975,233.533333,102.0,737.6,17.982739
114.415709,215.212121,95.606061,497.878788,35.856694
134.727131,213.241135,94.475177,513.014184,34.464362
118.669704,234.75,109.607143,658.892857,15.758703
115.079167,216.966667,93.933333,519.166667,29.321304
116.847484,249.925,111.875,667.55,15.709153
119.865613,208.305263,93.2,565.957895,31.363034
121.829146,214.04,92.68,516.56,32.015396
139.740158,217.625,103.5,640.0,33.561278
138.463788,206.666667,87.488889,394.311111,23.182944
132.025234,208.216418,89.574627,577.671642,35.221456
138.203125,241.5,109.0,557.75,42.290661
128.416733,187.223629,83.852321,271.818565,34.043546
136.759563,195.695652,89.521739,511.26087,15.833252
126.505089,188.32,79.9,242.2,12.66908
111.024457,238.913044,108.695652,777.695652,21.193144
128.8125,236.454546,110.454546,663.272727,35.974279
154.85625,222.3,102.3,654.1,21.698848
130.284483,212.637931,96.896552,482.396552,21.210295
116.634961,955.714286,737.44898,774.142857,20.898537
139.790476,255.333333,121.333333,722.363636,16.805537
126.226626,261.5,148.322581,632.120968,22.127469
127.761571,200.651852,87.385185,506.585185,27.739306
112.235931,241.724138,122.448276,565.931035,29.104265
116.669323,265.460317,122.888889,773.873016,16.891649
120.99375,343.25,237.675,387.65,25.169314
127.214311,202.536723,92.259887,592.774011,49.223837
131.154286,186.030303,76.80303,323.515152,18.762666
140.120833,200.866667,87.7,539.666667,31.157378
113.203125,251.40625,114.21875,677.5,31.666166
170.296875,242.0,109.0,789.0,11.755318
119.76489,243.65,118.85,526.4,34.507789
111.613636,297.363636,200.818182,418.757576,30.864585
109.638889,206.555556,97.666667,463.555556,20.259429
129.035831,229.551724,114.482759,375.051724,37.052655
141.611607,232.0,111.428571,838.285714,32.737048
145.35,285.733333,185.466667,397.088889,26.044084
136.13948,287.509434,183.169811,350.113208,25.055794
145.485916,215.888889,98.888889,499.333333,7.475061
140.984252,186.5,86.5,476.0,23.005095
125.727177,306.988764,196.477528,418.494382,32.298968
118.408415,198.608,86.572,555.404,28.691816
143.374252,206.190476,91.952381,455.52381,21.579574
138.048611,248.0,111.555556,725.222222,26.228813
130.576177,196.456522,82.619565,318.315217,21.411518
109.033482,259.892857,122.928571,874.535714,24.538677
133.936061,210.22449,89.387755,428.591837,32.621286
134.480712,187.835294,81.894118,361.4,16.488536
135.10969,203.55914,91.924731,544.182796,28.639449
99.272152,234.6,96.8,676.0,23.551008
112.691194,225.961539,102.423077,666.673077,34.046544
129.850394,285.75,168.0,371.75,32.061464
130.140714,206.628272,100.172775,174.863874,23.059615
155.068182,203.571429,86.857143,477.857143,6.726433
108.639423,193.384615,79.230769,406.307692,22.604131
115.888379,208.243902,92.731707,531.439024,35.467474
135.5,225.028169,106.253521,551.507042,33.199522
118.965426,235.12766,110.255319,574.148936,31.676843
94.125,247.0,123.0,865.0,14.153916
129.145161,194.257143,80.085714,382.085714,15.100047
117.882548,201.263158,90.0,447.973684,25.480707
128.9375,246.666667,122.666667,791.0,20.336065
108.227053,159.769231,73.538462,201.769231,14.892117
145.041958,212.5,97.888889,405.388889,17.464691
109.538922,240.714286,114.333333,632.380952,19.347168
142.107261,214.736842,93.578947,573.342105,31.348866
113.89375,237.8,114.2,536.4,26.128289
134.97379,257.709677,164.193548,313.258065,37.746264
129.229391,201.885714,92.142857,428.6,34.917699
105.02381,188.75,83.5,307.625,44.39313
123.297429,189.8,80.588889,397.211111,35.030244
167.9125,213.0,88.0,639.0,8.109254
128.19546,200.469027,83.80531,497.539823,24.754457
114.460133,202.052632,85.157895,411.078947,25.042803
154.677885,236.307692,121.846154,415.076923,15.606477
130.206502,242.078818,121.113301,609.034483,32.830368
136.566667,203.466667,92.666667,476.4,21.968665
116.61413,218.043478,99.304348,599.26087,26.959607
120.95114,230.665339,116.705179,486.0,38.469832
132.473485,188.909091,89.30303,442.727273,22.867567
144.54023,234.272727,110.0,639.909091,26.348585
137.197708,202.636364,92.363636,388.454546,27.9378
140.217247,199.342105,98.763158,408.973684,22.037883
140.338631,202.884615,90.346154,310.692308,15.21595
138.65,203.2,88.0,641.2,39.852729
133.846561,241.987952,123.421687,575.843374,29.511403
138.525,208.45,90.75,607.15,43.524131
97.820513,222.2,97.4,668.8,19.466895
128.200318,187.281646,81.218354,305.126582,29.421498
137.538044,213.0,109.217391,459.391304,32.84874
156.667969,216.5,91.0625,589.125,11.479431
139.221545,196.580645,83.548387,444.419355,17.285026
96.791667,493.333333,339.0,378.333333,103.536494
126.398295,412.721519,196.93038,364.924051,10.981777
130.243243,203.166667,88.388889,522.680556,28.076007
97.981818,199.714286,85.142857,364.285714,21.405702
116.049858,208.727273,93.886364,495.795455,40.323914
114.2875,199.0,92.0,374.0,19.825236
113.580357,201.380952,88.095238,427.571429,14.771272
119.896163,193.357143,87.678571,332.214286,11.613899
131.339457,267.303797,127.873418,791.708861,20.765945
131.03493,197.825397,88.936508,332.587302,24.435486
134.244811,230.473684,108.669173,470.849624,23.3246
132.648459,168.0,76.266667,220.066667,16.205105
149.225225,250.952381,148.952381,379.095238,27.953882
88.40625,264.0,142.0,502.0,3.561952
137.804688,219.0,101.75,522.25,14.670868
110.133508,209.291667,103.458333,473.208333,19.772139
125.890949,200.034483,89.931034,508.810345,24.660145
131.208571,211.613636,100.272727,580.590909,21.950734
146.47037,203.352941,94.941176,433.235294,21.154564
129.603762,198.64486,88.0,371.738318,42.908615
128.564875,203.464945,89.99262,604.376384,37.250167
142.272727,205.181818,91.727273,457.181818,15.648515
128.567347,273.612903,123.483871,1005.516129,14.621482
129.24375,189.75,80.3,268.1,25.523078
124.879581,172.3,67.516667,232.316667,12.91829
116.53621,262.317073,134.926829,659.170732,16.695331
140.54375,225.95,101.9,724.3,19.578751
123.902655,272.78125,130.8125,644.0,20.35841
127.657511,238.328767,126.438356,463.945206,27.257761
126.302083,226.0,97.0,545.0,37.625346
141.552448,257.777778,149.25,292.638889,17.938918
115.447038,225.485714,99.228571,709.742857,28.951529
115.55,213.125,93.791667,561.125,42.949825
109.248344,220.947368,101.921053,716.5,23.033713
140.616554,208.0,96.243243,448.27027,20.856636
134.312,202.436364,91.763636,467.036364,40.69441
130.542218,211.709677,113.758065,260.790323,29.237607
109.395833,233.833333,113.5,654.833333,18.577914
143.086957,195.807692,89.846154,424.5,22.361639
123.312292,257.842105,154.236842,261.710526,22.172595
134.029501,198.192771,98.783133,430.0,40.8452
102.454955,216.428571,97.428571,445.714286,11.291364
125.01017,238.756757,118.432432,584.45946,20.177771
140.224374,193.872727,84.527273,462.327273,29.360208
114.369565,233.0,111.0,765.0,13.670731
183.28125,204.0,96.5,475.5,1.0
123.976191,333.619048,212.142857,436.333333,21.428889
130.713247,238.240506,109.417722,690.708861,8.728709
129.128677,213.352941,94.647059,592.647059,26.590057
138.527859,196.441861,85.069767,371.511628,16.502192
106.333333,229.272727,109.181818,610.272727,22.007512
99.159722,241.222222,116.777778,644.222222,34.628184
97.267857,198.0,81.428571,507.857143,15.041439
119.730967,214.83125,100.85,535.84375,29.330208
138.548296,210.590909,98.090909,470.136364,20.380269
143.927083,400.833333,307.0,425.916667,43.200035
125.664258,314.549618,198.603053,265.603053,16.137098
116.680653,237.555556,113.203704,705.777778,28.128648
123.965035,278.222222,186.555556,300.555556,23.613725
139.640952,201.242424,91.954545,391.681818,23.775581
156.089286,250.0,112.714286,728.857143,23.645339
132.193182,217.909091,101.090909,653.636364,44.635901
136.059603,224.473684,98.0,625.578947,20.354749
118.862857,206.590909,93.909091,538.090909,21.681961
97.854167,224.333333,93.0,658.583333,14.570709
118.842995,331.038462,198.884615,311.5,27.020374
132.319444,226.722222,101.555556,564.833333,27.81381
